geo_id,population,week_start,week_end,case_count,hosp_count,death_count,total_hosp_incidental,pcr_test_count,pcr_test_pos_count,pcr_test_pos_percent
Fed Way-Central/Military Rd,63665.023,7/10/2022,7/16/2022,159,6,1,4,665,137,20.60150376
Fed Way-Central/Military Rd,63665.023,7/17/2022,7/23/2022,164,4,1,5,687,145,21.1062591
Fed Way-Central/Military Rd,63665.023,7/24/2022,7/30/2022,162,5,1,2,651,148,22.73425499
Fed Way-Central/Military Rd,63665.023,7/31/2022,8/6/2022,112,3,3,1,535,104,19.43925234
Fed Way-Central/Military Rd,63665.023,8/7/2022,8/13/2022,102,4,1,3,516,96,18.60465116
Fed Way-Central/Military Rd,63665.023,8/14/2022,8/20/2022,86,10,0,3,570,73,12.80701754
Fed Way-Central/Military Rd,63665.023,8/21/2022,8/27/2022,76,0,0,6,571,66,11.558669
Fed Way-Central/Military Rd,63665.023,8/28/2022,9/3/2022,66,3,2,7,421,58,13.77672209
Fed Way-Central/Military Rd,63665.023,9/4/2022,9/10/2022,71,7,1,7,404,67,16.58415842
Fed Way-Central/Military Rd,63665.023,9/11/2022,9/17/2022,71,6,0,2,484,67,13.84297521
Fed Way-Central/Military Rd,63665.023,9/18/2022,9/24/2022,75,3,0,3,449,72,16.03563474
Fed Way-Central/Military Rd,63665.023,9/25/2022,10/1/2022,70,4,2,3,463,67,14.47084233
Fed Way-Central/Military Rd,63665.023,10/2/2022,10/8/2022,60,2,1,3,398,54,13.5678392
Fed Way-Central/Military Rd,63665.023,10/9/2022,10/15/2022,39,2,0,4,418,38,9.090909091
Fed Way-Central/Military Rd,63665.023,10/16/2022,10/22/2022,24,3,0,0,413,21,5.084745763
Fed Way-Central/Military Rd,63665.023,10/23/2022,10/29/2022,32,3,0,3,492,31,6.300813008
Fed Way-Central/Military Rd,63665.023,10/30/2022,11/5/2022,41,3,0,1,505,40,7.920792079
Fed Way-Central/Military Rd,63665.023,11/6/2022,11/12/2022,34,3,1,4,542,32,5.904059041
Fed Way-Central/Military Rd,63665.023,11/13/2022,11/19/2022,41,2,0,0,531,38,7.156308851
Fed Way-Central/Military Rd,63665.023,11/20/2022,11/26/2022,42,4,1,4,503,41,8.151093439
Fed Way-Central/Military Rd,63665.023,11/27/2022,12/3/2022,61,2,2,3,580,56,9.655172414
Fed Way-Central/Military Rd,63665.023,12/4/2022,12/10/2022,64,8,1,5,563,56,9.946714032
Fed Way-Central/Military Rd,63665.023,12/11/2022,12/17/2022,69,10,2,4,462,65,14.06926407
Fed Way-Central/Military Rd,63665.023,12/18/2022,12/24/2022,63,2,1,2,385,58,15.06493506
Fed Way-Central/Military Rd,63665.023,12/25/2022,12/31/2022,76,4,0,4,427,65,15.22248244
Fed Way-Central/Military Rd,63665.023,1/1/2023,1/7/2023,74,6,1,4,428,67,15.65420561
Fed Way-Central/Military Rd,63665.023,1/8/2023,1/14/2023,71,5,0,6,398,62,15.57788945
Fed Way-Central/Military Rd,63665.023,1/15/2023,1/21/2023,59,4,0,2,341,44,12.90322581
Fed Way-Central/Military Rd,63665.023,1/22/2023,1/28/2023,72,4,0,5,413,67,16.22276029
Fed Way-Central/Military Rd,63665.023,1/29/2023,2/4/2023,64,3,0,3,417,62,14.86810552
Fed Way-Central/Military Rd,63665.023,2/5/2023,2/11/2023,43,3,0,1,377,36,9.549071618
Fed Way-Central/Military Rd,63665.023,2/12/2023,2/18/2023,34,1,0,0,335,29,8.656716418
Fed Way-Central/Military Rd,63665.023,2/19/2023,2/25/2023,43,4,0,4,329,39,11.85410334
Fed Way-Central/Military Rd,63665.023,2/26/2023,3/4/2023,32,4,0,0,308,24,7.792207792
Fed Way-Central/Military Rd,63665.023,3/5/2023,3/11/2023,28,5,0,1,352,24,6.818181818
Fed Way-Central/Military Rd,63665.023,3/12/2023,3/18/2023,26,0,0,0,339,22,6.489675516
Fed Way-Central/Military Rd,63665.023,3/19/2023,3/25/2023,18,1,0,2,338,18,5.325443787
Fed Way-Central/Military Rd,63665.023,3/26/2023,4/1/2023,32,3,0,4,283,29,10.24734982
Fed Way-Central/Military Rd,63665.023,4/2/2023,4/8/2023,22,2,1,3,287,20,6.968641115
Fed Way-Central/Military Rd,63665.023,4/9/2023,4/15/2023,20,6,0,0,255,20,7.843137255
Fed Way-Central/Military Rd,63665.023,4/16/2023,4/22/2023,21,3,0,6,235,20,8.510638298
Fed Way-Central/Military Rd,63665.023,4/23/2023,4/29/2023,20,4,0,2,188,17,9.042553191
Fed Way-Central/Military Rd,63665.023,4/30/2023,5/6/2023,15,2,0,2,3,2,66.66666667
Fed Way-Central/Military Rd,63665.023,5/7/2023,5/13/2023,14,2,0,2,,,
Fed Way-Central/Military Rd,63665.023,5/14/2023,5/20/2023,1,1,0,0,,,
Fed Way-Central/Military Rd,63665.023,,,9,6,0,0,,,
Fremont/Greenlake,65645.508,12/29/2019,1/4/2020,0,0,0,0,0,0,#NUM!
Fremont/Greenlake,65645.508,1/5/2020,1/11/2020,0,0,0,0,2,0,0
Fremont/Greenlake,65645.508,1/12/2020,1/18/2020,0,0,0,0,0,0,#NUM!
Fremont/Greenlake,65645.508,1/19/2020,1/25/2020,0,0,0,0,1,0,0
Fremont/Greenlake,65645.508,1/26/2020,2/1/2020,0,0,0,0,0,0,#NUM!
Fremont/Greenlake,65645.508,2/2/2020,2/8/2020,0,0,0,0,0,0,#NUM!
Fremont/Greenlake,65645.508,2/9/2020,2/15/2020,0,0,0,0,0,0,#NUM!
Fremont/Greenlake,65645.508,2/16/2020,2/22/2020,0,0,0,0,0,0,#NUM!
Fremont/Greenlake,65645.508,2/23/2020,2/29/2020,1,0,0,0,5,1,20
Fremont/Greenlake,65645.508,3/1/2020,3/7/2020,3,1,0,0,37,3,8.108108108
Fremont/Greenlake,65645.508,3/8/2020,3/14/2020,19,4,0,0,242,19,7.851239669
Fremont/Greenlake,65645.508,3/15/2020,3/21/2020,28,0,2,0,344,28,8.139534884
Fremont/Greenlake,65645.508,3/22/2020,3/28/2020,24,3,3,0,351,24,6.837606838
Fremont/Greenlake,65645.508,3/29/2020,4/4/2020,24,4,2,0,358,24,6.703910615
Fremont/Greenlake,65645.508,4/5/2020,4/11/2020,6,2,0,0,359,6,1.671309192
Fremont/Greenlake,65645.508,4/12/2020,4/18/2020,7,0,1,1,381,7,1.837270341
Fremont/Greenlake,65645.508,4/19/2020,4/25/2020,9,5,1,0,621,9,1.449275362
Fremont/Greenlake,65645.508,4/26/2020,5/2/2020,5,1,1,0,531,5,0.941619586
Fremont/Greenlake,65645.508,5/3/2020,5/9/2020,3,0,1,0,395,3,0.759493671
Fremont/Greenlake,65645.508,5/10/2020,5/16/2020,1,0,0,0,312,1,0.320512821
Fremont/Greenlake,65645.508,5/17/2020,5/23/2020,0,0,0,0,320,0,0
Fremont/Greenlake,65645.508,5/24/2020,5/30/2020,1,0,0,0,379,1,0.263852243
Fremont/Greenlake,65645.508,5/31/2020,6/6/2020,0,0,0,0,546,0,0
Fremont/Greenlake,65645.508,6/7/2020,6/13/2020,3,0,0,0,1049,3,0.285986654
Fremont/Greenlake,65645.508,6/14/2020,6/20/2020,6,0,0,0,1379,6,0.435097897
Fremont/Greenlake,65645.508,6/21/2020,6/27/2020,14,1,0,0,1589,14,0.881057269
Fremont/Greenlake,65645.508,6/28/2020,7/4/2020,21,0,0,0,1749,21,1.200686106
Fremont/Greenlake,65645.508,7/5/2020,7/11/2020,15,0,0,0,1670,15,0.898203593
Fremont/Greenlake,65645.508,7/12/2020,7/18/2020,14,0,0,0,2076,14,0.674373796
Fremont/Greenlake,65645.508,7/19/2020,7/25/2020,18,0,0,1,1815,18,0.991735537
Fremont/Greenlake,65645.508,7/26/2020,8/1/2020,7,0,0,0,1888,6,0.31779661
Fremont/Greenlake,65645.508,8/2/2020,8/8/2020,19,0,0,1,1964,19,0.967413442
Fremont/Greenlake,65645.508,8/9/2020,8/15/2020,14,1,0,1,2096,14,0.667938931
Fremont/Greenlake,65645.508,8/16/2020,8/22/2020,7,0,0,0,2074,7,0.337512054
Fremont/Greenlake,65645.508,8/23/2020,8/29/2020,11,0,0,0,2003,10,0.499251123
Fremont/Greenlake,65645.508,8/30/2020,9/5/2020,3,0,0,1,2188,3,0.137111517
Fremont/Greenlake,65645.508,9/6/2020,9/12/2020,7,0,0,0,1817,7,0.385250413
Fremont/Greenlake,65645.508,9/13/2020,9/19/2020,7,0,0,0,2023,7,0.346020761
Fremont/Greenlake,65645.508,9/20/2020,9/26/2020,8,1,0,0,2460,8,0.325203252
Fremont/Greenlake,65645.508,9/27/2020,10/3/2020,12,0,0,0,2558,12,0.469116497
Fremont/Greenlake,65645.508,10/4/2020,10/10/2020,13,0,0,0,2993,13,0.434346809
Fremont/Greenlake,65645.508,10/11/2020,10/17/2020,14,0,0,1,2827,14,0.49522462
Fremont/Greenlake,65645.508,10/18/2020,10/24/2020,17,0,0,0,2763,17,0.615273254
Fremont/Greenlake,65645.508,10/25/2020,10/31/2020,29,0,0,0,3500,29,0.828571429
Fremont/Greenlake,65645.508,11/1/2020,11/7/2020,61,1,0,0,3537,61,1.724625389
Fremont/Greenlake,65645.508,11/8/2020,11/14/2020,63,1,0,0,3756,64,1.703940362
Fremont/Greenlake,65645.508,11/15/2020,11/21/2020,69,0,0,0,5427,69,1.271420674
Fremont/Greenlake,65645.508,11/22/2020,11/28/2020,65,1,0,2,3729,64,1.716277822
Fremont/Greenlake,65645.508,11/29/2020,12/5/2020,56,1,1,0,3605,56,1.553398058
Fremont/Greenlake,65645.508,12/6/2020,12/12/2020,55,1,1,1,3484,55,1.578645235
Fremont/Greenlake,65645.508,12/13/2020,12/19/2020,33,1,0,0,4344,33,0.759668508
Fremont/Greenlake,65645.508,12/20/2020,12/26/2020,39,0,0,0,3022,36,1.191264064
Fremont/Greenlake,65645.508,12/27/2020,1/2/2021,62,0,0,0,3593,61,1.697745616
Fremont/Greenlake,65645.508,1/3/2021,1/9/2021,83,0,0,0,4265,79,1.852286049
Fremont/Greenlake,65645.508,1/10/2021,1/16/2021,43,2,0,0,3624,43,1.186534216
Fremont/Greenlake,65645.508,1/17/2021,1/23/2021,25,0,0,0,3119,25,0.801538955
Fremont/Greenlake,65645.508,1/24/2021,1/30/2021,18,0,0,0,3260,18,0.552147239
Fremont/Greenlake,65645.508,1/31/2021,2/6/2021,10,0,0,0,3269,10,0.305903946
Fremont/Greenlake,65645.508,2/7/2021,2/13/2021,17,0,0,1,3267,16,0.489745944
Fremont/Greenlake,65645.508,2/14/2021,2/20/2021,14,0,0,0,2674,12,0.448765894
Fremont/Greenlake,65645.508,2/21/2021,2/27/2021,11,0,0,0,3083,9,0.291923451
Fremont/Greenlake,65645.508,2/28/2021,3/6/2021,11,0,0,0,2994,9,0.300601202
Fremont/Greenlake,65645.508,3/7/2021,3/13/2021,16,0,0,0,2828,16,0.565770863
Fremont/Greenlake,65645.508,3/14/2021,3/20/2021,11,0,0,0,2785,10,0.359066427
Fremont/Greenlake,65645.508,3/21/2021,3/27/2021,48,0,0,0,2754,45,1.633986928
Fremont/Greenlake,65645.508,3/28/2021,4/3/2021,27,0,0,0,2836,23,0.81100141
Fremont/Greenlake,65645.508,4/4/2021,4/10/2021,37,0,0,0,2882,34,1.179736294
Fremont/Greenlake,65645.508,4/11/2021,4/17/2021,32,0,0,0,2289,29,1.26692879
Fremont/Greenlake,65645.508,4/18/2021,4/24/2021,26,1,1,0,2503,23,0.918897323
Fremont/Greenlake,65645.508,4/25/2021,5/1/2021,35,0,0,1,1970,28,1.421319797
Fremont/Greenlake,65645.508,5/2/2021,5/8/2021,13,0,0,0,1892,13,0.687103594
Fremont/Greenlake,65645.508,5/9/2021,5/15/2021,10,0,0,0,1580,10,0.632911392
Fremont/Greenlake,65645.508,5/16/2021,5/22/2021,5,3,0,0,1270,5,0.393700787
Fremont/Greenlake,65645.508,5/23/2021,5/29/2021,11,1,0,0,1365,10,0.732600733
Fremont/Greenlake,65645.508,5/30/2021,6/5/2021,10,0,0,0,1217,9,0.739523418
Fremont/Greenlake,65645.508,6/6/2021,6/12/2021,5,0,0,0,1295,3,0.231660232
Fremont/Greenlake,65645.508,6/13/2021,6/19/2021,5,0,0,0,1197,5,0.417710944
Fremont/Greenlake,65645.508,6/20/2021,6/26/2021,3,0,0,0,1249,3,0.240192154
Fremont/Greenlake,65645.508,6/27/2021,7/3/2021,9,0,0,0,1138,9,0.79086116
Fremont/Greenlake,65645.508,7/4/2021,7/10/2021,10,0,0,0,1236,10,0.809061489
Fremont/Greenlake,65645.508,7/11/2021,7/17/2021,18,2,0,0,974,17,1.745379877
Fremont/Greenlake,65645.508,7/18/2021,7/24/2021,43,0,0,0,2073,37,1.78485287
Fremont/Greenlake,65645.508,7/25/2021,7/31/2021,61,0,0,0,2610,58,2.222222222
Fremont/Greenlake,65645.508,8/1/2021,8/7/2021,77,0,0,0,3387,67,1.978151757
Fremont/Greenlake,65645.508,8/8/2021,8/14/2021,95,0,0,0,3267,89,2.724211815
Fremont/Greenlake,65645.508,8/15/2021,8/21/2021,79,2,0,3,3668,74,2.017448201
Fremont/Greenlake,65645.508,8/22/2021,8/28/2021,82,0,0,0,3741,74,1.978080727
Fremont/Greenlake,65645.508,8/29/2021,9/4/2021,42,0,0,1,3860,42,1.088082902
Fremont/Greenlake,65645.508,9/5/2021,9/11/2021,64,2,0,0,3111,62,1.992928319
Fremont/Greenlake,65645.508,9/12/2021,9/18/2021,79,0,0,0,3635,76,2.090784044
Fremont/Greenlake,65645.508,9/19/2021,9/25/2021,65,0,0,0,3831,62,1.618376403
Fremont/Greenlake,65645.508,9/26/2021,10/2/2021,72,1,0,0,3739,65,1.738432736
Fremont/Greenlake,65645.508,10/3/2021,10/9/2021,54,3,1,1,3958,53,1.339060131
Fremont/Greenlake,65645.508,10/10/2021,10/16/2021,52,1,1,0,3394,50,1.473187979
Fremont/Greenlake,65645.508,10/17/2021,10/23/2021,41,1,0,0,3207,39,1.216089804
Fremont/Greenlake,65645.508,10/24/2021,10/30/2021,60,0,0,1,3140,58,1.847133758
Fremont/Greenlake,65645.508,10/31/2021,11/6/2021,72,0,0,2,3274,70,2.138057422
Fremont/Greenlake,65645.508,11/7/2021,11/13/2021,44,0,0,0,2899,43,1.483270093
Fremont/Greenlake,65645.508,11/14/2021,11/20/2021,40,2,0,0,3163,39,1.233006639
Fremont/Greenlake,65645.508,11/21/2021,11/27/2021,32,1,0,0,2914,30,1.029512697
Fremont/Greenlake,65645.508,11/28/2021,12/4/2021,64,0,0,1,3389,60,1.770433756
Fremont/Greenlake,65645.508,12/5/2021,12/11/2021,55,0,0,0,3419,55,1.608657502
Fremont/Greenlake,65645.508,12/12/2021,12/18/2021,178,0,0,0,4952,173,3.493537964
Fremont/Greenlake,65645.508,12/19/2021,12/25/2021,393,1,0,1,5864,380,6.480218281
Fremont/Greenlake,65645.508,12/26/2021,1/1/2022,521,4,0,0,3264,490,15.0122549
Fremont/Greenlake,65645.508,1/2/2022,1/8/2022,1225,2,2,2,6434,1169,18.16910165
Fremont/Greenlake,65645.508,1/9/2022,1/15/2022,878,1,0,1,5679,831,14.6328579
Fremont/Greenlake,65645.508,1/16/2022,1/22/2022,667,2,0,4,4661,652,13.9884145
Fremont/Greenlake,65645.508,1/23/2022,1/29/2022,404,1,0,3,3735,388,10.38821954
Fremont/Greenlake,65645.508,1/30/2022,2/5/2022,224,2,1,1,3061,213,6.958510291
Fremont/Greenlake,65645.508,2/6/2022,2/12/2022,172,0,0,1,2612,167,6.393568147
Fremont/Greenlake,65645.508,2/13/2022,2/19/2022,84,2,0,0,2642,83,3.141559425
Fremont/Greenlake,65645.508,2/20/2022,2/26/2022,86,1,0,2,1873,83,4.431393486
Fremont/Greenlake,65645.508,2/27/2022,3/5/2022,77,0,0,0,1824,77,4.221491228
Fremont/Greenlake,65645.508,3/6/2022,3/12/2022,55,0,0,1,1605,52,3.239875389
Fremont/Greenlake,65645.508,3/13/2022,3/19/2022,54,0,0,0,1563,54,3.454894434
Fremont/Greenlake,65645.508,3/20/2022,3/26/2022,75,0,0,1,1532,74,4.830287206
Fremont/Greenlake,65645.508,3/27/2022,4/2/2022,160,2,0,0,1730,152,8.786127168
Fremont/Greenlake,65645.508,4/3/2022,4/9/2022,237,3,0,0,1999,231,11.55577789
Fremont/Greenlake,65645.508,4/10/2022,4/16/2022,255,0,0,1,1883,248,13.17047265
Fremont/Greenlake,65645.508,4/17/2022,4/23/2022,238,1,1,0,2178,226,10.37649219
Fremont/Greenlake,65645.508,4/24/2022,4/30/2022,290,0,0,1,2240,282,12.58928571
Fremont/Greenlake,65645.508,5/1/2022,5/7/2022,320,3,0,1,2570,314,12.21789883
Fremont/Greenlake,65645.508,5/8/2022,5/14/2022,299,0,0,0,2637,293,11.11111111
Fremont/Greenlake,65645.508,5/15/2022,5/21/2022,358,0,0,0,2576,348,13.50931677
Fremont/Greenlake,65645.508,5/22/2022,5/28/2022,298,1,0,3,2426,286,11.78895301
Fremont/Greenlake,65645.508,5/29/2022,6/4/2022,328,2,0,2,2146,321,14.95806151
Fremont/Greenlake,65645.508,6/5/2022,6/11/2022,256,0,0,1,1958,236,12.05311542
Fremont/Greenlake,65645.508,6/12/2022,6/18/2022,269,1,0,0,1867,260,13.92608463
Fremont/Greenlake,65645.508,6/19/2022,6/25/2022,269,4,0,2,1682,263,15.63614744
Fremont/Greenlake,65645.508,6/26/2022,7/2/2022,245,2,1,0,1538,240,15.6046814
Fremont/Greenlake,65645.508,7/3/2022,7/9/2022,224,3,1,0,1357,217,15.99115696
Fremont/Greenlake,65645.508,7/10/2022,7/16/2022,203,1,0,2,1278,197,15.41471049
Fremont/Greenlake,65645.508,7/17/2022,7/23/2022,182,0,1,2,1223,169,13.81847915
Fremont/Greenlake,65645.508,7/24/2022,7/30/2022,127,1,0,1,1050,117,11.14285714
Fremont/Greenlake,65645.508,7/31/2022,8/6/2022,117,0,1,3,1019,114,11.18743867
Fremont/Greenlake,65645.508,8/7/2022,8/13/2022,124,1,0,1,936,119,12.71367521
Fremont/Greenlake,65645.508,8/14/2022,8/20/2022,127,0,1,2,860,124,14.41860465
Fremont/Greenlake,65645.508,8/21/2022,8/27/2022,87,4,1,2,784,86,10.96938776
Fremont/Greenlake,65645.508,8/28/2022,9/3/2022,87,0,1,0,767,84,10.9517601
Fremont/Greenlake,65645.508,9/4/2022,9/10/2022,68,1,0,1,630,67,10.63492063
Fremont/Greenlake,65645.508,9/11/2022,9/17/2022,64,1,0,3,749,60,8.010680908
Fremont/Greenlake,65645.508,9/18/2022,9/24/2022,83,0,0,2,740,83,11.21621622
Fremont/Greenlake,65645.508,9/25/2022,10/1/2022,98,0,0,0,762,94,12.33595801
Fremont/Greenlake,65645.508,10/2/2022,10/8/2022,73,1,0,1,654,70,10.70336391
Fremont/Greenlake,65645.508,10/9/2022,10/15/2022,41,0,0,3,612,38,6.209150327
Fremont/Greenlake,65645.508,10/16/2022,10/22/2022,39,0,0,1,567,39,6.878306878
Fremont/Greenlake,65645.508,10/23/2022,10/29/2022,36,0,0,2,592,33,5.574324324
Fremont/Greenlake,65645.508,10/30/2022,11/5/2022,30,0,0,0,569,30,5.272407733
Fremont/Greenlake,65645.508,11/6/2022,11/12/2022,30,0,0,0,521,30,5.75815739
Fremont/Greenlake,65645.508,11/13/2022,11/19/2022,40,0,0,0,606,35,5.775577558
Fremont/Greenlake,65645.508,11/20/2022,11/26/2022,40,1,0,1,548,40,7.299270073
Fremont/Greenlake,65645.508,11/27/2022,12/3/2022,56,2,0,0,624,55,8.814102564
Fremont/Greenlake,65645.508,12/4/2022,12/10/2022,59,0,0,1,641,58,9.048361934
Fremont/Greenlake,65645.508,12/11/2022,12/17/2022,42,0,0,0,627,42,6.698564593
Fremont/Greenlake,65645.508,12/18/2022,12/24/2022,48,2,0,0,434,33,7.603686636
Fremont/Greenlake,65645.508,12/25/2022,12/31/2022,43,0,0,0,352,25,7.102272727
Fremont/Greenlake,65645.508,1/1/2023,1/7/2023,45,1,0,0,490,44,8.979591837
Fremont/Greenlake,65645.508,1/8/2023,1/14/2023,40,1,1,1,474,38,8.016877637
Fremont/Greenlake,65645.508,1/15/2023,1/21/2023,31,3,1,1,424,28,6.603773585
Fremont/Greenlake,65645.508,1/22/2023,1/28/2023,31,1,0,0,445,26,5.842696629
Fremont/Greenlake,65645.508,1/29/2023,2/4/2023,30,0,0,0,441,24,5.442176871
Fremont/Greenlake,65645.508,2/5/2023,2/11/2023,39,1,0,1,464,38,8.189655172
Fremont/Greenlake,65645.508,2/12/2023,2/18/2023,33,0,0,2,431,33,7.656612529
Fremont/Greenlake,65645.508,2/19/2023,2/25/2023,21,0,0,2,352,21,5.965909091
Fremont/Greenlake,65645.508,2/26/2023,3/4/2023,36,0,0,2,424,35,8.254716981
Fremont/Greenlake,65645.508,3/5/2023,3/11/2023,31,0,0,1,406,30,7.389162562
Fremont/Greenlake,65645.508,3/12/2023,3/18/2023,26,2,0,0,378,25,6.613756614
Fremont/Greenlake,65645.508,3/19/2023,3/25/2023,26,0,0,1,386,26,6.735751295
Fremont/Greenlake,65645.508,3/26/2023,4/1/2023,23,1,0,1,354,23,6.497175141
Fremont/Greenlake,65645.508,4/2/2023,4/8/2023,29,0,0,0,380,25,6.578947368
Fremont/Greenlake,65645.508,4/9/2023,4/15/2023,20,1,0,1,311,20,6.430868167
Fremont/Greenlake,65645.508,4/16/2023,4/22/2023,17,2,0,0,291,15,5.154639175
Fremont/Greenlake,65645.508,4/23/2023,4/29/2023,17,0,0,0,254,14,5.511811024
Fremont/Greenlake,65645.508,4/30/2023,5/6/2023,18,0,0,0,0,0,#NUM!
Fremont/Greenlake,65645.508,5/7/2023,5/13/2023,17,1,0,0,,,
Fremont/Greenlake,65645.508,5/14/2023,5/20/2023,2,0,0,0,,,
Fremont/Greenlake,65645.508,,,3,7,0,0,,,
Issaquah,38704.671,12/29/2019,1/4/2020,0,0,0,0,2,0,0
Issaquah,38704.671,1/5/2020,1/11/2020,0,0,0,0,0,0,#NUM!
Issaquah,38704.671,1/12/2020,1/18/2020,0,0,0,0,0,0,#NUM!
Issaquah,38704.671,1/19/2020,1/25/2020,0,0,0,0,0,0,#NUM!
Issaquah,38704.671,1/26/2020,2/1/2020,0,0,0,0,0,0,#NUM!
Issaquah,38704.671,2/2/2020,2/8/2020,0,0,0,0,1,0,0
Issaquah,38704.671,2/9/2020,2/15/2020,0,0,0,0,0,0,#NUM!
Issaquah,38704.671,2/16/2020,2/22/2020,0,0,0,0,0,0,#NUM!
Issaquah,38704.671,2/23/2020,2/29/2020,0,1,0,0,1,0,0
Issaquah,38704.671,3/1/2020,3/7/2020,6,7,0,0,29,6,20.68965517
Issaquah,38704.671,3/8/2020,3/14/2020,34,4,3,0,200,34,17
Issaquah,38704.671,3/15/2020,3/21/2020,40,7,3,0,240,40,16.66666667
Issaquah,38704.671,3/22/2020,3/28/2020,15,7,9,0,173,15,8.670520231
Issaquah,38704.671,3/29/2020,4/4/2020,18,3,4,1,176,18,10.22727273
Issaquah,38704.671,4/5/2020,4/11/2020,15,4,0,0,189,15,7.936507937
Issaquah,38704.671,4/12/2020,4/18/2020,16,4,1,0,242,16,6.611570248
Issaquah,38704.671,4/19/2020,4/25/2020,6,6,5,0,312,6,1.923076923
Issaquah,38704.671,4/26/2020,5/2/2020,6,3,3,0,279,6,2.150537634
Issaquah,38704.671,5/3/2020,5/9/2020,4,0,1,0,277,4,1.444043321
Issaquah,38704.671,5/10/2020,5/16/2020,3,0,0,0,210,3,1.428571429
Issaquah,38704.671,5/17/2020,5/23/2020,3,0,0,0,243,3,1.234567901
Issaquah,38704.671,5/24/2020,5/30/2020,3,1,1,0,343,3,0.874635569
Issaquah,38704.671,5/31/2020,6/6/2020,6,0,2,0,273,6,2.197802198
Issaquah,38704.671,6/7/2020,6/13/2020,11,0,1,0,329,11,3.343465046
Issaquah,38704.671,6/14/2020,6/20/2020,5,1,0,0,378,5,1.322751323
Issaquah,38704.671,6/21/2020,6/27/2020,6,0,1,0,483,6,1.242236025
Issaquah,38704.671,6/28/2020,7/4/2020,8,1,0,0,609,8,1.3136289
Issaquah,38704.671,7/5/2020,7/11/2020,11,1,1,0,907,11,1.212789416
Issaquah,38704.671,7/12/2020,7/18/2020,6,0,0,0,692,6,0.867052023
Issaquah,38704.671,7/19/2020,7/25/2020,11,0,0,0,572,11,1.923076923
Issaquah,38704.671,7/26/2020,8/1/2020,5,1,0,0,624,5,0.801282051
Issaquah,38704.671,8/2/2020,8/8/2020,5,0,0,0,733,5,0.68212824
Issaquah,38704.671,8/9/2020,8/15/2020,7,0,0,0,707,7,0.99009901
Issaquah,38704.671,8/16/2020,8/22/2020,4,1,0,0,661,4,0.605143722
Issaquah,38704.671,8/23/2020,8/29/2020,8,0,0,0,649,7,1.078582435
Issaquah,38704.671,8/30/2020,9/5/2020,2,0,0,0,752,1,0.132978723
Issaquah,38704.671,9/6/2020,9/12/2020,5,0,1,0,565,5,0.884955752
Issaquah,38704.671,9/13/2020,9/19/2020,8,0,0,0,616,8,1.298701299
Issaquah,38704.671,9/20/2020,9/26/2020,6,0,0,1,784,6,0.765306122
Issaquah,38704.671,9/27/2020,10/3/2020,4,0,0,1,930,4,0.430107527
Issaquah,38704.671,10/4/2020,10/10/2020,9,0,0,0,906,9,0.993377483
Issaquah,38704.671,10/11/2020,10/17/2020,10,0,0,1,925,10,1.081081081
Issaquah,38704.671,10/18/2020,10/24/2020,8,0,0,0,855,8,0.935672515
Issaquah,38704.671,10/25/2020,10/31/2020,8,0,0,0,1053,8,0.759734093
Issaquah,38704.671,11/1/2020,11/7/2020,30,1,0,0,1027,30,2.921129503
Issaquah,38704.671,11/8/2020,11/14/2020,45,0,0,0,1209,45,3.722084367
Issaquah,38704.671,11/15/2020,11/21/2020,48,3,0,0,1664,47,2.824519231
Issaquah,38704.671,11/22/2020,11/28/2020,52,0,0,0,1345,51,3.791821561
Issaquah,38704.671,11/29/2020,12/5/2020,73,3,0,2,1329,71,5.342362679
Issaquah,38704.671,12/6/2020,12/12/2020,69,5,1,0,1188,69,5.808080808
Issaquah,38704.671,12/13/2020,12/19/2020,43,4,6,0,1524,41,2.690288714
Issaquah,38704.671,12/20/2020,12/26/2020,33,5,2,0,1402,32,2.282453638
Issaquah,38704.671,12/27/2020,1/2/2021,48,5,2,2,1410,48,3.404255319
Issaquah,38704.671,1/3/2021,1/9/2021,60,1,1,0,1293,58,4.485692189
Issaquah,38704.671,1/10/2021,1/16/2021,34,1,0,0,1268,34,2.681388013
Issaquah,38704.671,1/17/2021,1/23/2021,25,0,1,0,1122,22,1.960784314
Issaquah,38704.671,1/24/2021,1/30/2021,15,0,0,1,1077,14,1.299907149
Issaquah,38704.671,1/31/2021,2/6/2021,16,1,0,0,908,15,1.651982379
Issaquah,38704.671,2/7/2021,2/13/2021,16,0,0,0,1018,13,1.277013752
Issaquah,38704.671,2/14/2021,2/20/2021,9,0,0,0,761,8,1.051248357
Issaquah,38704.671,2/21/2021,2/27/2021,15,0,0,0,872,11,1.26146789
Issaquah,38704.671,2/28/2021,3/6/2021,11,0,0,0,682,4,0.586510264
Issaquah,38704.671,3/7/2021,3/13/2021,14,0,0,0,679,12,1.76730486
Issaquah,38704.671,3/14/2021,3/20/2021,15,2,0,0,873,15,1.718213058
Issaquah,38704.671,3/21/2021,3/27/2021,14,0,0,1,918,11,1.198257081
Issaquah,38704.671,3/28/2021,4/3/2021,17,1,0,0,1066,9,0.844277674
Issaquah,38704.671,4/4/2021,4/10/2021,21,0,0,0,800,16,2
Issaquah,38704.671,4/11/2021,4/17/2021,18,1,0,0,956,17,1.778242678
Issaquah,38704.671,4/18/2021,4/24/2021,22,0,0,0,923,18,1.950162514
